,dataset,metric,graphid,rule,pred,fidelity,infidelity,mags,spars
0,ba2,cosine,963,2,0.7266563177108765,0.14374525845050812,0.6574141979217529,3,0.76
0,ba2,cosine,963,3,0.7266563177108765,0.7266563177108765,0,2,0.0
0,ba2,cosine,963,4,0.7266563177108765,0.7266563177108765,0,4,0.0
0,ba2,cosine,963,5,0.7266563177108765,0.23013263940811157,0.3625256419181824,2,0.72
0,ba2,cosine,963,6,0.7266563177108765,0.14374516904354095,0.7303500175476074,2,0.64
0,ba2,cosine,963,7,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,8,0.7266563177108765,0.294105589389801,0.725756824016571,2,0.2
0,ba2,cosine,963,9,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,10,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,11,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,12,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,13,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,14,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,15,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,16,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,17,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,18,0.7266563177108765,0.36479318141937256,0.7364557385444641,3,0.12
0,ba2,cosine,963,19,0.7266563177108765,0.36479318141937256,0.7364557385444641,3,0.12
0,ba2,cosine,963,20,0.7266563177108765,0.17292997241020203,0.39814916253089905,3,0.28
0,ba2,cosine,963,21,0.7266563177108765,0.36479318141937256,0.7364557385444641,3,0.12
0,ba2,cosine,963,22,0.7266563177108765,0.2860320806503296,0.7258201241493225,4,0.2
0,ba2,cosine,963,23,0.7266563177108765,0.7266563177108765,0,3,0.0
0,ba2,cosine,963,24,0.7266563177108765,0.17912881076335907,0.7208060622215271,4,0.16
0,ba2,cosine,964,0,0.29153481125831604,0.29153481125831604,0,15,0.0
0,ba2,cosine,964,1,0.29153481125831604,0.14374525845050812,0.6032707691192627,5,0.72
0,ba2,cosine,964,2,0.29153481125831604,0.14374524354934692,0.5986592769622803,3,0.64
0,ba2,cosine,964,3,0.29153481125831604,0.29153481125831604,0,2,0.0
0,ba2,cosine,964,4,0.29153481125831604,0.29153481125831604,0,4,0.0
0,ba2,cosine,964,5,0.29153481125831604,0.16039028763771057,0.723590075969696,2,0.64
0,ba2,cosine,964,6,0.29153481125831604,0.22239933907985687,0.7214076519012451,2,0.6
0,ba2,cosine,964,7,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,8,0.29153481125831604,0.25698965787887573,0.7053744792938232,2,0.24
0,ba2,cosine,964,9,0.29153481125831604,0.7216494679450989,0.19104711711406708,3,0.24
0,ba2,cosine,964,10,0.29153481125831604,0.7216494679450989,0.19104711711406708,3,0.24
0,ba2,cosine,964,11,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,12,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,13,0.29153481125831604,0.7259730696678162,0.7364557385444641,3,0.12
0,ba2,cosine,964,14,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,15,0.29153481125831604,0.20244522392749786,0.7208060622215271,3,0.16
0,ba2,cosine,964,16,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,17,0.29153481125831604,0.3572717607021332,0.7208060622215271,3,0.16
0,ba2,cosine,964,18,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,19,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,20,0.29153481125831604,0.7259730696678162,0.7364557385444641,3,0.12
0,ba2,cosine,964,21,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,22,0.29153481125831604,0.34650149941444397,0.2978605329990387,4,0.24
0,ba2,cosine,964,23,0.29153481125831604,0.29153481125831604,0,3,0.0
0,ba2,cosine,964,24,0.29153481125831604,0.13627444207668304,0.7208060622215271,4,0.32
0,ba2,cosine,965,0,0.29440903663635254,0.29440903663635254,0,15,0.0
0,ba2,cosine,965,1,0.29440903663635254,0.20596890151500702,0.33225932717323303,5,0.64
0,ba2,cosine,965,2,0.29440903663635254,0.2163023203611374,0.4834820330142975,3,0.68
0,ba2,cosine,965,3,0.29440903663635254,0.29440903663635254,0,2,0.0
0,ba2,cosine,965,4,0.29440903663635254,0.29440903663635254,0,4,0.0
0,ba2,cosine,965,5,0.29440903663635254,0.23396913707256317,0.34386971592903137,2,0.64
0,ba2,cosine,965,6,0.29440903663635254,0.23396964371204376,0.47024714946746826,2,0.64
0,ba2,cosine,965,7,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,8,0.29440903663635254,0.29440903663635254,0,2,0.0
0,ba2,cosine,965,9,0.29440903663635254,0.7204781174659729,0.19104711711406708,3,0.24
0,ba2,cosine,965,10,0.29440903663635254,0.7204781174659729,0.19104711711406708,3,0.24
0,ba2,cosine,965,11,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,12,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,13,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,14,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,15,0.29440903663635254,0.3416851758956909,0.7364557385444641,3,0.24
0,ba2,cosine,965,16,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,17,0.29440903663635254,0.3593462407588959,0.7208060622215271,3,0.16
0,ba2,cosine,965,18,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,19,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,20,0.29440903663635254,0.25182202458381653,0.5700861811637878,3,0.32
0,ba2,cosine,965,21,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,22,0.29440903663635254,0.3392648696899414,0.14374516904354095,4,0.24
0,ba2,cosine,965,23,0.29440903663635254,0.29440903663635254,0,3,0.0
0,ba2,cosine,965,24,0.29440903663635254,0.2590735852718353,0.4770564138889313,4,0.48
0,ba2,cosine,966,0,0.28213950991630554,0.28213950991630554,0,15,0.0
0,ba2,cosine,966,1,0.28213950991630554,0.14374519884586334,0.7207895517349243,5,0.84
0,ba2,cosine,966,2,0.28213950991630554,0.1437452882528305,0.7274472713470459,3,0.68
0,ba2,cosine,966,3,0.28213950991630554,0.28213950991630554,0,2,0.0
0,ba2,cosine,966,4,0.28213950991630554,0.28213950991630554,0,4,0.0
0,ba2,cosine,966,5,0.28213950991630554,0.14374515414237976,0.7173570394515991,2,0.64
0,ba2,cosine,966,6,0.28213950991630554,0.14374518394470215,0.7233201265335083,2,0.56
0,ba2,cosine,966,7,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,8,0.28213950991630554,0.17270295321941376,0.718104362487793,2,0.36
0,ba2,cosine,966,9,0.28213950991630554,0.7131998538970947,0.1437450647354126,3,0.2
0,ba2,cosine,966,10,0.28213950991630554,0.7131998538970947,0.1437450647354126,3,0.2
0,ba2,cosine,966,11,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,12,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,13,0.28213950991630554,0.7131998538970947,0.1437450647354126,3,0.2
0,ba2,cosine,966,14,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,15,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,16,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,17,0.28213950991630554,0.7131998538970947,0.1437450647354126,3,0.2
0,ba2,cosine,966,18,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,19,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,20,0.28213950991630554,0.7131998538970947,0.1437450647354126,3,0.2
0,ba2,cosine,966,21,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,22,0.28213950991630554,0.35143914818763733,0.3254458010196686,4,0.16
0,ba2,cosine,966,23,0.28213950991630554,0.28213950991630554,0,3,0.0
0,ba2,cosine,966,24,0.28213950991630554,0.14374518394470215,0.7101691365242004,4,0.2
0,ba2,cosine,967,0,0.2991708517074585,0.2991708517074585,0,15,0.0
0,ba2,cosine,967,1,0.2991708517074585,0.14374566078186035,0.34354645013809204,5,0.68
0,ba2,cosine,967,2,0.2991708517074585,0.2301325649023056,0.63508141040802,3,0.72
0,ba2,cosine,967,3,0.2991708517074585,0.2991708517074585,0,2,0.0
0,ba2,cosine,967,4,0.2991708517074585,0.2991708517074585,0,4,0.0
0,ba2,cosine,967,5,0.2991708517074585,0.2713407278060913,0.7259769439697266,2,0.52
0,ba2,cosine,967,6,0.2991708517074585,0.24900954961776733,0.3657885193824768,2,0.68
0,ba2,cosine,967,7,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,8,0.2991708517074585,0.2991708517074585,0,2,0.0
0,ba2,cosine,967,9,0.2991708517074585,0.2608330249786377,0.19072546064853668,3,0.36
0,ba2,cosine,967,10,0.2991708517074585,0.14374524354934692,0.2599206864833832,3,0.48
0,ba2,cosine,967,11,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,12,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,13,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,14,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,15,0.2991708517074585,0.2560880482196808,0.7364557385444641,3,0.12
0,ba2,cosine,967,16,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,17,0.2991708517074585,0.14374519884586334,0.6699726581573486,3,0.4
0,ba2,cosine,967,18,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,19,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,20,0.2991708517074585,0.17270304262638092,0.7364557385444641,3,0.36
0,ba2,cosine,967,21,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,22,0.2991708517074585,0.28629958629608154,0.20596830546855927,4,0.36
0,ba2,cosine,967,23,0.2991708517074585,0.2991708517074585,0,3,0.0
0,ba2,cosine,967,24,0.2991708517074585,0.1767771691083908,0.6742373704910278,4,0.36
0,ba2,cosine,968,0,0.2884567081928253,0.2884567081928253,0,15,0.0
0,ba2,cosine,968,1,0.2884567081928253,0.14374519884586334,0.38476666808128357,5,0.68
0,ba2,cosine,968,2,0.2884567081928253,0.14374516904354095,0.6463674902915955,3,0.6
0,ba2,cosine,968,3,0.2884567081928253,0.2884567081928253,0,2,0.0
0,ba2,cosine,968,4,0.2884567081928253,0.2884567081928253,0,4,0.0
0,ba2,cosine,968,5,0.2884567081928253,0.21630221605300903,0.7233673930168152,2,0.68
0,ba2,cosine,968,6,0.2884567081928253,0.14374512434005737,0.7233673930168152,2,0.68
0,ba2,cosine,968,7,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,8,0.2884567081928253,0.264647901058197,0.7364557385444641,2,0.12
0,ba2,cosine,968,9,0.2884567081928253,0.20425911247730255,0.19184374809265137,3,0.32
0,ba2,cosine,968,10,0.2884567081928253,0.20425911247730255,0.19184374809265137,3,0.32
0,ba2,cosine,968,11,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,12,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,13,0.2884567081928253,0.20425911247730255,0.19184374809265137,3,0.32
0,ba2,cosine,968,14,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,15,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,16,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,17,0.2884567081928253,0.20425911247730255,0.19184374809265137,3,0.32
0,ba2,cosine,968,18,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,19,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,20,0.2884567081928253,0.20425911247730255,0.19184374809265137,3,0.32
0,ba2,cosine,968,21,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,22,0.2884567081928253,0.14374524354934692,0.3489648103713989,4,0.48
0,ba2,cosine,968,23,0.2884567081928253,0.2884567081928253,0,3,0.0
0,ba2,cosine,968,24,0.2884567081928253,0.2884567081928253,0,4,0.0
0,ba2,cosine,969,0,0.2926550805568695,0.2926550805568695,0,15,0.0
0,ba2,cosine,969,1,0.2926550805568695,0.3672972321510315,0.16512608528137207,5,0.68
0,ba2,cosine,969,2,0.2926550805568695,0.14374524354934692,0.6879117488861084,3,0.8
0,ba2,cosine,969,3,0.2926550805568695,0.2926550805568695,0,2,0.0
0,ba2,cosine,969,4,0.2926550805568695,0.2926550805568695,0,4,0.0
0,ba2,cosine,969,5,0.2926550805568695,0.1437450349330902,0.3173694610595703,2,0.64
0,ba2,cosine,969,6,0.2926550805568695,0.14374515414237976,0.704660177230835,2,0.72
0,ba2,cosine,969,7,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,8,0.2926550805568695,0.32708030939102173,0.1437450349330902,2,0.08
0,ba2,cosine,969,9,0.2926550805568695,0.7294356822967529,0.19500498473644257,3,0.28
0,ba2,cosine,969,10,0.2926550805568695,0.7294356822967529,0.19500498473644257,3,0.28
0,ba2,cosine,969,11,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,12,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,13,0.2926550805568695,0.7289381623268127,0.7364557385444641,3,0.12
0,ba2,cosine,969,14,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,15,0.2926550805568695,0.23579882085323334,0.7257567644119263,3,0.2
0,ba2,cosine,969,16,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,17,0.2926550805568695,0.7294356822967529,0.19500498473644257,3,0.28
0,ba2,cosine,969,18,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,19,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,20,0.2926550805568695,0.31047719717025757,0.6100799441337585,3,0.28
0,ba2,cosine,969,21,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,22,0.2926550805568695,0.20596890151500702,0.5251786112785339,4,0.64
0,ba2,cosine,969,23,0.2926550805568695,0.2926550805568695,0,3,0.0
0,ba2,cosine,969,24,0.2926550805568695,0.14374524354934692,0.6599754691123962,4,0.4
0,ba2,cosine,970,0,0.7275502681732178,0.7275502681732178,0,15,0.0
0,ba2,cosine,970,1,0.7275502681732178,0.3431718349456787,0.7258201241493225,5,0.2
0,ba2,cosine,970,2,0.7275502681732178,0.2163023203611374,0.7245057821273804,3,0.68
0,ba2,cosine,970,3,0.7275502681732178,0.7275502681732178,0,2,0.0
0,ba2,cosine,970,4,0.7275502681732178,0.7275502681732178,0,4,0.0
0,ba2,cosine,970,5,0.7275502681732178,0.21630220115184784,0.3377896845340729,2,0.68
0,ba2,cosine,970,6,0.7275502681732178,0.23396912217140198,0.35872432589530945,2,0.64
0,ba2,cosine,970,7,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,8,0.7275502681732178,0.3737841248512268,0.7208060622215271,2,0.16
0,ba2,cosine,970,9,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,10,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,11,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,12,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,13,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,14,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,15,0.7275502681732178,0.23829475045204163,0.5932778716087341,3,0.32
0,ba2,cosine,970,16,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,17,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,18,0.7275502681732178,0.3604489862918854,0.7364557385444641,3,0.12
0,ba2,cosine,970,19,0.7275502681732178,0.3604489862918854,0.7364557385444641,3,0.12
0,ba2,cosine,970,20,0.7275502681732178,0.1727031022310257,0.6563602089881897,3,0.36
0,ba2,cosine,970,21,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,22,0.7275502681732178,0.3431718349456787,0.7258201241493225,4,0.2
0,ba2,cosine,970,23,0.7275502681732178,0.7275502681732178,0,3,0.0
0,ba2,cosine,970,24,0.7275502681732178,0.2553843557834625,0.6153206825256348,4,0.4
0,ba2,cosine,971,0,0.278908908367157,0.278908908367157,0,15,0.0
0,ba2,cosine,971,1,0.278908908367157,0.14374566078186035,0.7258096933364868,5,0.72
0,ba2,cosine,971,2,0.278908908367157,0.14374524354934692,0.7199693918228149,3,0.6
0,ba2,cosine,971,3,0.278908908367157,0.24292829632759094,0.7019941210746765,2,0.28
0,ba2,cosine,971,4,0.278908908367157,0.278908908367157,0,4,0.0
0,ba2,cosine,971,5,0.278908908367157,0.14374515414237976,0.7105023264884949,2,0.52
0,ba2,cosine,971,6,0.278908908367157,0.19796793162822723,0.7076500058174133,2,0.6
0,ba2,cosine,971,7,0.278908908367157,0.278908908367157,0,3,0.0
0,ba2,cosine,971,8,0.278908908367157,0.18210510909557343,0.7014576196670532,2,0.48
0,ba2,cosine,971,9,0.278908908367157,0.16649410128593445,0.45713067054748535,3,0.24
0,ba2,cosine,971,10,0.278908908367157,0.20268073678016663,0.7364557385444641,3,0.12
0,ba2,cosine,971,11,0.278908908367157,0.7149795889854431,0.7321114540100098,3,0.16
0,ba2,cosine,971,12,0.278908908367157,0.7149795889854431,0.7321114540100098,3,0.16
0,ba2,cosine,971,13,0.278908908367157,0.16649410128593445,0.45713067054748535,3,0.24
0,ba2,cosine,971,14,0.278908908367157,0.7149795889854431,0.7321114540100098,3,0.16
0,ba2,cosine,971,15,0.278908908367157,0.14374525845050812,0.7214434146881104,3,0.24
0,ba2,cosine,971,16,0.278908908367157,0.7149795889854431,0.7321114540100098,3,0.16
0,ba2,cosine,971,17,0.278908908367157,0.20268073678016663,0.7364557385444641,3,0.12
0,ba2,cosine,971,18,0.278908908367157,0.7149795889854431,0.7321114540100098,3,0.16
0,ba2,cosine,971,19,0.278908908367157,0.278908908367157,0,3,0.0
0,ba2,cosine,971,20,0.278908908367157,0.20268073678016663,0.7364557385444641,3,0.12
0,ba2,cosine,971,21,0.278908908367157,0.278908908367157,0,3,0.0
0,ba2,cosine,971,22,0.278908908367157,0.6420458555221558,0.1437452882528305,4,0.32
0,ba2,cosine,971,23,0.278908908367157,0.278908908367157,0,3,0.0
0,ba2,cosine,971,24,0.278908908367157,0.14374525845050812,0.7101691365242004,4,0.2
0,ba2,cosine,972,0,0.2789441645145416,0.28951457142829895,0.6896746158599854,15,0.56
0,ba2,cosine,972,1,0.2789441645145416,0.14374566078186035,0.3386988937854767,5,0.68
0,ba2,cosine,972,2,0.2789441645145416,0.1437452882528305,0.5982052683830261,3,0.64
0,ba2,cosine,972,3,0.2789441645145416,0.21048568189144135,0.6950808167457581,2,0.4
0,ba2,cosine,972,4,0.2789441645145416,0.2789441645145416,0,4,0.0
0,ba2,cosine,972,5,0.2789441645145416,0.1915978044271469,0.3242855370044708,2,0.56
0,ba2,cosine,972,6,0.2789441645145416,0.19796837866306305,0.2566874623298645,2,0.6
0,ba2,cosine,972,7,0.2789441645145416,0.2789441645145416,0,3,0.0
0,ba2,cosine,972,8,0.2789441645145416,0.21048568189144135,0.6950808167457581,2,0.4
0,ba2,cosine,972,9,0.2789441645145416,0.14374525845050812,0.3273409605026245,3,0.28
0,ba2,cosine,972,10,0.2789441645145416,0.1734325885772705,0.7321114540100098,3,0.16
0,ba2,cosine,972,11,0.2789441645145416,0.562192440032959,0.7321114540100098,3,0.16
0,ba2,cosine,972,12,0.2789441645145416,0.562192440032959,0.7321114540100098,3,0.16
0,ba2,cosine,972,13,0.2789441645145416,0.16649408638477325,0.45713067054748535,3,0.24
0,ba2,cosine,972,14,0.2789441645145416,0.562192440032959,0.7321114540100098,3,0.16
0,ba2,cosine,972,15,0.2789441645145416,0.14374525845050812,0.725756824016571,3,0.2
0,ba2,cosine,972,16,0.2789441645145416,0.2789441645145416,0,3,0.0
0,ba2,cosine,972,17,0.2789441645145416,0.1734325885772705,0.7321114540100098,3,0.16
0,ba2,cosine,972,18,0.2789441645145416,0.2789441645145416,0,3,0.0
0,ba2,cosine,972,19,0.2789441645145416,0.2789441645145416,0,3,0.0
0,ba2,cosine,972,20,0.2789441645145416,0.20268070697784424,0.7364557385444641,3,0.12
0,ba2,cosine,972,21,0.2789441645145416,0.2789441645145416,0,3,0.0
0,ba2,cosine,972,22,0.2789441645145416,0.5921562314033508,0.1437453031539917,4,0.48
0,ba2,cosine,972,23,0.2789441645145416,0.2789441645145416,0,3,0.0
0,ba2,cosine,972,24,0.2789441645145416,0.14374525845050812,0.7144733667373657,4,0.28
0,ba2,cosine,973,0,0.7175688743591309,0.7175688743591309,0,15,0.0
0,ba2,cosine,973,1,0.7175688743591309,0.3092345893383026,0.7258201241493225,5,0.2
0,ba2,cosine,973,2,0.7175688743591309,0.14374566078186035,0.7251203060150146,3,0.64
0,ba2,cosine,973,3,0.7175688743591309,0.7175688743591309,0,2,0.0
0,ba2,cosine,973,4,0.7175688743591309,0.7175688743591309,0,4,0.0
0,ba2,cosine,973,5,0.7175688743591309,0.2241995930671692,0.7192220091819763,2,0.56
0,ba2,cosine,973,6,0.7175688743591309,0.14374525845050812,0.3433847725391388,2,0.56
0,ba2,cosine,973,7,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,8,0.7175688743591309,0.28343015909194946,0.7064132690429688,2,0.52
0,ba2,cosine,973,9,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,10,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,11,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,12,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,13,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,14,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,15,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,16,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,17,0.7175688743591309,0.7175688743591309,0,3,0.0
0,ba2,cosine,973,18,0.7175688743591309,0.298875093460083,0.7321114540100098,3,0.16
0,ba2,cosine,973,19,0.7175688743591309,0.298875093460083,0.7321114540100098,3,0.16
0,ba2,cosine,973,20,0.7175688743591309,0.2641892731189728,0.7321114540100098,3,0.16
0,ba2,cosine,973,21,0.7175688743591309,0.3369550406932831,0.7364557385444641,3,0.12
0,ba2,cosine,973,22,0.7175688743591309,0.3092345893383026,0.7258201241493225,4,0.2
0,ba2,cosine,973,23,0.7175688743591309,0.33312639594078064,0.7364557385444641,3,0.12
0,ba2,cosine,973,24,0.7175688743591309,0.2508271634578705,0.7180229425430298,4,0.24
0,ba2,cosine,974,0,0.28673824667930603,0.28673824667930603,0,15,0.0
0,ba2,cosine,974,1,0.28673824667930603,0.14374566078186035,0.2665509283542633,5,0.8
0,ba2,cosine,974,2,0.28673824667930603,0.14374566078186035,0.546108067035675,3,0.8
0,ba2,cosine,974,3,0.28673824667930603,0.28673824667930603,0,2,0.0
0,ba2,cosine,974,4,0.28673824667930603,0.28673824667930603,0,4,0.0
0,ba2,cosine,974,5,0.28673824667930603,0.14374512434005737,0.3442212641239166,2,0.6
0,ba2,cosine,974,6,0.28673824667930603,0.14374515414237976,0.7191895246505737,2,0.64
0,ba2,cosine,974,7,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,8,0.28673824667930603,0.2959459722042084,0.7208060622215271,2,0.16
0,ba2,cosine,974,9,0.28673824667930603,0.724006175994873,0.1437450647354126,3,0.2
0,ba2,cosine,974,10,0.28673824667930603,0.30083027482032776,0.21630221605300903,3,0.32
0,ba2,cosine,974,11,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,12,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,13,0.28673824667930603,0.724006175994873,0.1437450647354126,3,0.2
0,ba2,cosine,974,14,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,15,0.28673824667930603,0.17813630402088165,0.5700861811637878,3,0.32
0,ba2,cosine,974,16,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,17,0.28673824667930603,0.724006175994873,0.1437450647354126,3,0.2
0,ba2,cosine,974,18,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,19,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,20,0.28673824667930603,0.2220994085073471,0.2624082863330841,3,0.44
0,ba2,cosine,974,21,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,22,0.28673824667930603,0.3581032454967499,0.24951808154582977,4,0.24
0,ba2,cosine,974,23,0.28673824667930603,0.28673824667930603,0,3,0.0
0,ba2,cosine,974,24,0.28673824667930603,0.14374519884586334,0.48112860321998596,4,0.48
0,ba2,cosine,975,0,0.28741294145584106,0.28741294145584106,0,15,0.0
0,ba2,cosine,975,1,0.28741294145584106,0.14374518394470215,0.3392563462257385,5,0.56
0,ba2,cosine,975,2,0.28741294145584106,0.14374512434005737,0.27639976143836975,3,0.8
0,ba2,cosine,975,3,0.28741294145584106,0.28741294145584106,0,2,0.0
0,ba2,cosine,975,4,0.28741294145584106,0.28741294145584106,0,4,0.0
0,ba2,cosine,975,5,0.28741294145584106,0.17205341160297394,0.7264648079872131,2,0.64
0,ba2,cosine,975,6,0.28741294145584106,0.14374518394470215,0.7253735065460205,2,0.68
0,ba2,cosine,975,7,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,8,0.28741294145584106,0.26925450563430786,0.7114473581314087,2,0.32
0,ba2,cosine,975,9,0.28741294145584106,0.7245570421218872,0.19500498473644257,3,0.28
0,ba2,cosine,975,10,0.28741294145584106,0.7245570421218872,0.19500498473644257,3,0.28
0,ba2,cosine,975,11,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,12,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,13,0.28741294145584106,0.7267251014709473,0.7364557385444641,3,0.12
0,ba2,cosine,975,14,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,15,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,16,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,17,0.28741294145584106,0.7245570421218872,0.19500498473644257,3,0.28
0,ba2,cosine,975,18,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,19,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,20,0.28741294145584106,0.316194623708725,0.7181139588356018,3,0.36
0,ba2,cosine,975,21,0.28741294145584106,0.28741294145584106,0,3,0.0
0,ba2,cosine,975,22,0.28741294145584106,0.7323362827301025,0.24900950491428375,4,0.32
